Name,FirstName,LastName,Affiliation,Location,Role,Country,OrcID
"Zakaria Maamar, Zayed University, United Arab Emirates",Zakaria,Maamar,Zayed University,,Demo Track PC Members,United Arab Emirates,https://orcid.org/0000-0003-4462-8337
"Zeke Wang, ETH Zurich, Switzerland",Zeke,Wang,ETH Zurich,Zurich,Demo Track PC Members,Switzerland,
Alon Halevy (Recruit Institute),Alon,Halevy,Megagon Labs,Mountain View,Member Industrial Track Program Commitee,United States,
Angelo Ciarlini (McKinsey),Angelo,Ciarlini,McKinsey,Rio de Janeiro,Member Industrial Track Program Commitee,Brazil,
Avrilia Floratou (Microsoft),Avrilia,Floratou,Microsoft Research,Redmond,Member Industrial Track Program Commitee,United States,
Amit Rustagi (Western Digital),Amit,Rustagi,Western Digital,?,Member Industrial Track Program Commitee,United States,
Dimitris Tsirogiannis (Cloudera),Dimitris,Tsirogiannis,Cloudera,Palo Alto,Member Industrial Track Program Commitee,United States,
Fatma Özcan (IBM),Fatma,Özcan,IBM Research,Almaden,Member Industrial Track Program Commitee,United States,
Goetz Graefe (Google),Goetz,Graefe,Google Research,Madison,Member Industrial Track Program Commitee,United States,
Hongfei Guo (Microsoft),Hongfei,Guo,Microsoft Research,Redmond,Member Industrial Track Program Commitee,United States,
Jignesh Patel (UW Madison),Jignesh M.,Patel,University of Wisconsin,Madison,Member Industrial Track Program Commitee,United States,
Min Wang (Visa Research),Min,Wang,Visa Research,San Francisco,Member Industrial Track Program Commitee,United States,
Pedro Bizarro (Feedzai),Pedro,Bizarro,Feedzai,Lisbon,Member Industrial Track Program Commitee,Portugal,
Reynold Xin (Databricks),Reynold,Xin,Databricks,San Francisco,Member Industrial Track Program Commitee,United States,
Stavros Harizopoulos (Facebook),Stavros,Harizopoulos,Facebook,Menlo Park,Member Industrial Track Program Commitee,United States,
Ted Johnson (AT&T),Ted,Johnson,AT&T,?,Member Industrial Track Program Commitee,United States,
Wei Liu (Tencent),Wei,Liu,Tencent,Shanghai,Member Industrial Track Program Commitee,China,
Yongzhu Eric Li (Huawei),Yongzhu Eric,Li,Huawei,Bellevue,Member Industrial Track Program Commitee,United States,
Zhigang Chen (Tencent),Zhigang,Chen,Tencent,Shenzhen,Member Industrial Track Program Commitee,China,
Zbigniew Jerzak (SAP),Zbigniew,Jerzak,SAP,Berlin,Member Industrial Track Program Commitee,Germany,
